ip_src,ip_dst,srcport,dstport,tp_proto,data_proto,data_type,data_len,entropy,reason
192.168.20.142,216.58.206.131,43035,443,udp,gquic,encrypted,1350,0.398581968208,info:gquic
192.168.20.142,216.58.206.131,43035,443,udp,gquic,encrypted,367,0.797215947124,info:gquic
216.58.206.131,192.168.20.142,443,43035,udp,gquic,encrypted,1350,0.856631398469,info:gquic
216.58.206.131,192.168.20.142,443,43035,udp,gquic,encrypted,31,0.510932855156,info:gquic
216.58.206.131,192.168.20.142,443,43035,udp,gquic,encrypted,100,0.640511658289,info:gquic
192.168.20.142,216.58.206.131,43035,443,udp,gquic,encrypted,41,0.53099093918,info:gquic
192.168.20.142,216.58.206.131,43035,443,udp,gquic,encrypted,28,0.409701679602,info:gquic
216.58.206.131,192.168.20.142,443,43035,udp,gquic,encrypted,20,0.375,info:gquic
192.168.20.142,216.58.206.131,43035,443,udp,gquic,encrypted,28,0.415241011861,info:gquic
192.168.20.142,8.8.8.8,55055,53,udp,dns,text,32,0.379099043599,info:dns
192.168.20.142,8.8.8.8,55055,53,udp,dns,text,32,0.392184174639,info:dns
8.8.8.8,192.168.20.142,53,55055,udp,dns,text,48,0.413257210756,info:dns
8.8.8.8,192.168.20.142,53,55055,udp,dns,text,60,0.446267076431,info:dns
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,8.8.8.8,57300,53,udp,dns,text,47,0.463374941731,info:dns
8.8.8.8,192.168.20.142,53,57300,udp,dns,text,63,0.478990155396,info:dns
192.168.20.142,216.58.206.131,35948,443,udp,gquic,encrypted,1350,0.401817641686,info:gquic
192.168.20.142,216.58.206.131,35948,443,udp,gquic,encrypted,367,0.7972692885,info:gquic
216.58.206.131,192.168.20.142,443,35948,udp,gquic,encrypted,1350,0.859630523328,info:gquic
216.58.206.131,192.168.20.142,443,35948,udp,gquic,encrypted,31,0.43242895233,info:gquic
216.58.206.131,192.168.20.142,443,35948,udp,gquic,encrypted,100,0.65206889632,info:gquic
192.168.20.142,216.58.206.131,35948,443,udp,gquic,encrypted,41,0.510932855156,info:gquic
192.168.20.142,216.58.206.131,35948,443,udp,gquic,encrypted,28,0.471694657784,info:gquic
216.58.206.131,192.168.20.142,443,35948,udp,gquic,encrypted,20,0.39624062518,info:gquic
192.168.20.142,216.58.206.131,35948,443,udp,gquic,encrypted,28,0.48152109045,info:gquic
192.168.20.142,192.168.20.254,68,67,udp,bootp,text,356,0.36835042133,info:low entropy
192.168.20.254,192.168.20.142,67,68,udp,bootp,text,301,0.202302057602,info:low entropy
192.168.20.142,8.8.8.8,40226,53,udp,dns,text,32,0.379099043599,info:dns
192.168.20.142,8.8.8.8,40226,53,udp,dns,text,32,0.378701281486,info:dns
8.8.8.8,192.168.20.142,53,40226,udp,dns,text,48,0.396453424532,info:dns
8.8.8.8,192.168.20.142,53,40226,udp,dns,text,60,0.45140159747,info:dns
192.168.20.142,66.102.1.188,42943,5228,tcp,ssl,unknown,26,0.496226972803,info:
66.102.1.188,192.168.20.142,5228,42943,tcp,ssl,unknown,26,0.4580622224,info:
192.168.20.142,8.8.8.8,60350,53,udp,dns,text,47,0.472188694748,info:dns
8.8.8.8,192.168.20.142,53,60350,udp,dns,text,63,0.476356790452,info:dns
192.168.20.142,216.58.206.131,45718,443,udp,gquic,encrypted,1350,0.390319799418,info:gquic
192.168.20.142,216.58.206.131,45718,443,udp,gquic,encrypted,367,0.80640782468,info:gquic
216.58.206.131,192.168.20.142,443,45718,udp,gquic,encrypted,1350,0.855049048723,info:gquic
216.58.206.131,192.168.20.142,443,45718,udp,gquic,encrypted,31,0.443324195537,info:gquic
216.58.206.131,192.168.20.142,443,45718,udp,gquic,encrypted,100,0.658594804966,info:gquic
192.168.20.142,216.58.206.131,45718,443,udp,gquic,encrypted,41,0.546065315966,info:gquic
192.168.20.142,216.58.206.131,45718,443,udp,gquic,encrypted,28,0.479573958514,info:gquic
216.58.206.131,192.168.20.142,443,45718,udp,gquic,encrypted,20,0.427286979257,info:gquic
192.168.20.142,216.58.206.131,45718,443,udp,gquic,encrypted,28,0.46875,info:gquic
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,8.8.8.8,46839,53,udp,dns,text,32,0.379099043599,info:dns
192.168.20.142,8.8.8.8,46839,53,udp,dns,text,32,0.392184174639,info:dns
8.8.8.8,192.168.20.142,53,46839,udp,dns,text,60,0.459495076514,info:dns
8.8.8.8,192.168.20.142,53,46839,udp,dns,text,48,0.416705664849,info:dns
192.168.20.142,8.8.8.8,52656,53,udp,dns,text,47,0.480710813078,info:dns
8.8.8.8,192.168.20.142,53,52656,udp,dns,text,63,0.493981611705,info:dns
192.168.20.142,216.58.206.131,35227,443,udp,gquic,encrypted,1350,0.391025385796,info:gquic
192.168.20.142,216.58.206.131,35227,443,udp,gquic,encrypted,367,0.80336234864,info:gquic
216.58.206.131,192.168.20.142,443,35227,udp,gquic,encrypted,1350,0.854732927728,info:gquic
216.58.206.131,192.168.20.142,443,35227,udp,gquic,encrypted,31,0.4580622224,info:gquic
216.58.206.131,192.168.20.142,443,35227,udp,gquic,encrypted,100,0.642037192597,info:gquic
192.168.20.142,216.58.206.131,35227,443,udp,gquic,encrypted,41,0.507351736291,info:gquic
192.168.20.142,216.58.206.131,35227,443,udp,gquic,encrypted,28,0.427286979257,info:gquic
216.58.206.131,192.168.20.142,443,35227,udp,gquic,encrypted,20,0.409701679602,info:gquic
192.168.20.142,216.58.206.131,35227,443,udp,gquic,encrypted,28,0.443324195537,info:gquic
192.168.20.142,66.102.1.188,42943,5228,tcp,ssl,unknown,26,0.4580622224,info:
66.102.1.188,192.168.20.142,5228,42943,tcp,ssl,unknown,26,0.427286979257,info:
192.168.20.142,8.8.8.8,60150,53,udp,dns,text,32,0.392329989026,info:dns
192.168.20.142,8.8.8.8,60150,53,udp,dns,text,32,0.378701281486,info:dns
8.8.8.8,192.168.20.142,53,60150,udp,dns,text,60,0.45140159747,info:dns
8.8.8.8,192.168.20.142,53,60150,udp,dns,text,48,0.421119639781,info:dns
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,8.8.8.8,52376,53,udp,dns,text,47,0.463374941731,info:dns
8.8.8.8,192.168.20.142,53,52376,udp,dns,text,63,0.478990155396,info:dns
192.168.20.142,216.58.206.131,46326,443,udp,gquic,encrypted,1350,0.397217322064,info:gquic
192.168.20.142,216.58.206.131,46326,443,udp,gquic,encrypted,367,0.815799583197,info:gquic
216.58.206.131,192.168.20.142,443,46326,udp,gquic,encrypted,1350,0.857746238125,info:gquic
216.58.206.131,192.168.20.142,443,46326,udp,gquic,encrypted,31,0.507351736291,info:gquic
216.58.206.131,192.168.20.142,443,46326,udp,gquic,encrypted,100,0.662663408272,info:gquic
192.168.20.142,216.58.206.131,46326,443,udp,gquic,encrypted,41,0.560482023722,info:gquic
192.168.20.142,216.58.206.131,46326,443,udp,gquic,encrypted,28,0.507351736291,info:gquic
216.58.206.131,192.168.20.142,443,46326,udp,gquic,encrypted,20,0.475919365257,info:gquic
192.168.20.142,216.58.206.131,46326,443,udp,gquic,encrypted,28,0.484375,info:gquic
192.168.20.142,8.8.8.8,43431,53,udp,dns,text,32,0.379099043599,info:dns
192.168.20.142,8.8.8.8,43431,53,udp,dns,text,32,0.405006209721,info:dns
8.8.8.8,192.168.20.142,53,43431,udp,dns,text,48,0.413257210756,info:dns
8.8.8.8,192.168.20.142,53,43431,udp,dns,text,60,0.462975108444,info:dns
192.168.20.142,8.8.8.8,41760,53,udp,dns,text,47,0.472188694748,info:dns
8.8.8.8,192.168.20.142,53,41760,udp,dns,text,63,0.486590981619,info:dns
192.168.20.142,216.58.206.131,42477,443,udp,gquic,encrypted,1350,0.396980132274,info:gquic
192.168.20.142,216.58.206.131,42477,443,udp,gquic,encrypted,367,0.804014938436,info:gquic
216.58.206.131,192.168.20.142,443,42477,udp,gquic,encrypted,1350,0.856602825831,info:gquic
216.58.206.131,192.168.20.142,443,42477,udp,gquic,encrypted,31,0.527741011861,info:gquic
216.58.206.131,192.168.20.142,443,42477,udp,gquic,encrypted,100,0.672669964191,info:gquic
192.168.20.142,216.58.206.131,42477,443,udp,gquic,encrypted,41,0.527741011861,info:gquic
192.168.20.142,216.58.206.131,42477,443,udp,gquic,encrypted,28,0.510932855156,info:gquic
216.58.206.131,192.168.20.142,443,42477,udp,gquic,encrypted,20,0.44812031259,info:gquic
192.168.20.142,216.58.206.131,42477,443,udp,gquic,encrypted,28,0.455027991118,info:gquic
192.168.20.142,66.102.1.188,42943,5228,tcp,ssl,unknown,26,0.455027991118,info:
66.102.1.188,192.168.20.142,5228,42943,tcp,ssl,unknown,26,0.527741011861,info:
192.168.20.142,8.8.8.8,32826,53,udp,dns,text,32,0.365179979412,info:dns
192.168.20.142,8.8.8.8,32826,53,udp,dns,text,32,0.405006209721,info:dns
8.8.8.8,192.168.20.142,53,32826,udp,dns,text,60,0.467361073356,info:dns
8.8.8.8,192.168.20.142,53,32826,udp,dns,text,48,0.406083548237,info:dns
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,8.8.8.8,56130,53,udp,dns,text,47,0.472188694748,info:dns
8.8.8.8,192.168.20.142,53,56130,udp,dns,text,63,0.486590981619,info:dns
192.168.20.142,216.58.206.131,53663,443,udp,gquic,encrypted,1350,0.391155497914,info:gquic
192.168.20.142,216.58.206.131,53663,443,udp,gquic,encrypted,367,0.816823709323,info:gquic
216.58.206.131,192.168.20.142,443,53663,udp,gquic,encrypted,1350,0.857412070922,info:gquic
216.58.206.131,192.168.20.142,443,53663,udp,gquic,encrypted,31,0.484375,info:gquic
216.58.206.131,192.168.20.142,443,53663,udp,gquic,encrypted,100,0.663594804966,info:gquic
192.168.20.142,216.58.206.131,53663,443,udp,gquic,encrypted,41,0.585101678511,info:gquic
192.168.20.142,216.58.206.131,53663,443,udp,gquic,encrypted,28,0.517833044444,info:gquic
216.58.206.131,192.168.20.142,443,53663,udp,gquic,encrypted,20,0.409701679602,info:gquic
192.168.20.142,216.58.206.131,53663,443,udp,gquic,encrypted,28,0.510932855156,info:gquic
192.168.20.142,192.168.20.254,68,67,udp,bootp,text,356,0.37206636185,info:low entropy
192.168.20.254,192.168.20.142,67,68,udp,bootp,text,301,0.207822850559,info:low entropy
192.168.20.142,8.8.8.8,54743,53,udp,dns,text,32,0.365179979412,info:dns
192.168.20.142,8.8.8.8,54743,53,udp,dns,text,32,0.392184174639,info:dns
8.8.8.8,192.168.20.142,53,54743,udp,dns,text,48,0.406083548237,info:dns
8.8.8.8,192.168.20.142,53,54743,udp,dns,text,60,0.446267076431,info:dns
192.168.20.142,8.8.8.8,54199,53,udp,dns,text,47,0.463374941731,info:dns
8.8.8.8,192.168.20.142,53,54199,udp,dns,text,63,0.478990155396,info:dns
192.168.20.142,216.58.206.131,49149,443,udp,gquic,encrypted,1350,0.397625054386,info:gquic
192.168.20.142,216.58.206.131,49149,443,udp,gquic,encrypted,367,0.809122945941,info:gquic
216.58.206.131,192.168.20.142,443,49149,udp,gquic,encrypted,1350,0.855979938863,info:gquic
216.58.206.131,192.168.20.142,443,49149,udp,gquic,encrypted,31,0.515241011861,info:gquic
216.58.206.131,192.168.20.142,443,49149,udp,gquic,encrypted,100,0.678901118614,info:gquic
192.168.20.142,216.58.206.131,49149,443,udp,gquic,encrypted,41,0.525230154038,info:gquic
192.168.20.142,216.58.206.131,49149,443,udp,gquic,encrypted,28,0.488361324451,info:gquic
216.58.206.131,192.168.20.142,443,49149,udp,gquic,encrypted,20,0.368462847403,info:gquic
192.168.20.142,216.58.206.131,49149,443,udp,gquic,encrypted,28,0.46875,info:gquic
192.168.20.142,66.102.1.188,42944,5228,tcp,ssl,unknown,26,0.48152109045,info:
66.102.1.188,192.168.20.142,5228,42944,tcp,ssl,unknown,26,0.515241011861,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,66.102.1.188,42943,5228,tcp,ssl,unknown,26,0.517833044444,info:
66.102.1.188,192.168.20.142,5228,42943,tcp,ssl,unknown,26,0.443324195537,info:
192.168.20.142,8.8.8.8,41747,53,udp,dns,text,32,0.365179979412,info:dns
192.168.20.142,8.8.8.8,41747,53,udp,dns,text,32,0.38411965851,info:dns
8.8.8.8,192.168.20.142,53,41747,udp,dns,text,48,0.406083548237,info:dns
8.8.8.8,192.168.20.142,53,41747,udp,dns,text,60,0.455030790799,info:dns
192.168.20.142,8.8.8.8,38547,53,udp,dns,text,47,0.472188694748,info:dns
8.8.8.8,192.168.20.142,53,38547,udp,dns,text,63,0.48400464105,info:dns
192.168.20.142,216.58.206.131,43302,443,udp,gquic,encrypted,1350,0.393103408616,info:gquic
192.168.20.142,216.58.206.131,43302,443,udp,gquic,encrypted,367,0.805176149117,info:gquic
192.168.20.142,216.58.206.131,43302,443,udp,gquic,encrypted,1350,0.394595036398,info:gquic
216.58.206.131,192.168.20.142,443,43302,udp,gquic,encrypted,33,0.47650759246,info:gquic
192.168.20.142,216.58.206.131,43302,443,udp,gquic,encrypted,363,0.791718531558,info:gquic
216.58.206.131,192.168.20.142,443,43302,udp,gquic,encrypted,1350,0.856142555263,info:gquic
216.58.206.131,192.168.20.142,443,43302,udp,gquic,encrypted,31,0.496226972803,info:gquic
216.58.206.131,192.168.20.142,443,43302,udp,gquic,encrypted,100,0.633108634724,info:gquic
216.58.206.131,192.168.20.142,443,43302,udp,gquic,encrypted,20,0.43242895233,info:gquic
192.168.20.142,216.58.206.131,43302,443,udp,gquic,encrypted,41,0.52124062518,info:gquic
192.168.20.142,216.58.206.131,43302,443,udp,gquic,encrypted,28,0.48152109045,info:gquic
216.58.206.131,192.168.20.142,443,43302,udp,gquic,encrypted,20,0.462852441389,info:gquic
192.168.20.142,216.58.206.131,43302,443,udp,gquic,encrypted,28,0.471694657784,info:gquic
192.168.20.142,8.8.8.8,33495,53,udp,dns,text,33,0.407789282696,info:dns
192.168.20.142,8.8.8.8,33495,53,udp,dns,text,33,0.427657133066,info:dns
8.8.8.8,192.168.20.142,53,33495,udp,dns,text,145,0.398421600588,info:dns
8.8.8.8,192.168.20.142,53,33495,udp,dns,text,97,0.415439449846,info:dns
192.168.20.142,216.239.35.0,40812,123,udp,ntp,unknown,48,0.0968304110353,info:
216.239.35.0,192.168.20.142,123,40812,udp,ntp,unknown,48,0.422682250483,info:
192.168.20.142,8.8.8.8,46936,53,udp,dns,text,32,0.379099043599,info:dns
192.168.20.142,8.8.8.8,46936,53,udp,dns,text,32,0.392184174639,info:dns
8.8.8.8,192.168.20.142,53,46936,udp,dns,text,48,0.406083548237,info:dns
8.8.8.8,192.168.20.142,53,46936,udp,dns,text,60,0.459495076514,info:dns
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.427560210577,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,226,0.635033765181,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,40,0.422842163688,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,90,0.579742964916,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,361,0.674710093616,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,157,0.593253581451,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,39,0.418471330514,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,49,0.442482871113,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,178,0.61033592149,info:
192.168.20.142,224.0.0.251,5353,5353,udp,mdns,unknown,116,0.569125152573,info:
192.168.20.142,8.8.8.8,45822,53,udp,dns,text,47,0.463374941731,info:dns
8.8.8.8,192.168.20.142,53,45822,udp,dns,text,63,0.468486408963,info:dns
192.168.20.142,216.58.206.131,53933,443,udp,gquic,encrypted,1350,0.388523568453,info:gquic
192.168.20.142,216.58.206.131,53933,443,udp,gquic,encrypted,367,0.810855142162,info:gquic
216.58.206.131,192.168.20.142,443,53933,udp,gquic,encrypted,1350,0.85414576379,info:gquic
216.58.206.131,192.168.20.142,443,53933,udp,gquic,encrypted,31,0.507351736291,info:gquic
216.58.206.131,192.168.20.142,443,53933,udp,gquic,encrypted,100,0.646966983638,info:gquic
192.168.20.142,216.58.206.131,53933,443,udp,gquic,encrypted,41,0.504675149707,info:gquic
192.168.20.142,216.58.206.131,53933,443,udp,gquic,encrypted,28,0.440205079543,info:gquic
216.58.206.131,192.168.20.142,443,53933,udp,gquic,encrypted,20,0.409701679602,info:gquic
192.168.20.142,216.58.206.131,53933,443,udp,gquic,encrypted,28,0.462554964768,info:gquic
192.168.20.142,66.102.1.188,42943,5228,tcp,ssl,unknown,26,0.46875,info:
66.102.1.188,192.168.20.142,5228,42943,tcp,ssl,unknown,26,0.479573958514,info:
192.168.20.142,8.8.8.8,56779,53,udp,dns,text,32,0.365179979412,info:dns
192.168.20.142,8.8.8.8,56779,53,udp,dns,text,32,0.392184174639,info:dns
8.8.8.8,192.168.20.142,53,56779,udp,dns,text,60,0.455030790799,info:dns
8.8.8.8,192.168.20.142,53,56779,udp,dns,text,48,0.402550985508,info:dns
192.168.20.142,8.8.8.8,54151,53,udp,dns,text,47,0.463374941731,info:dns
8.8.8.8,192.168.20.142,53,54151,udp,dns,text,63,0.478990155396,info:dns
192.168.20.142,216.58.206.131,60403,443,udp,gquic,encrypted,1350,0.394872016623,info:gquic
192.168.20.142,216.58.206.131,60403,443,udp,gquic,encrypted,367,0.809310435058,info:gquic
216.58.206.131,192.168.20.142,443,60403,udp,gquic,encrypted,1350,0.855688453396,info:gquic
216.58.206.131,192.168.20.142,443,60403,udp,gquic,encrypted,31,0.504675149707,info:gquic
216.58.206.131,192.168.20.142,443,60403,udp,gquic,encrypted,100,0.648171925919,info:gquic
192.168.20.142,216.58.206.131,60403,443,udp,gquic,encrypted,41,0.502741011861,info:gquic
192.168.20.142,216.58.206.131,60403,443,udp,gquic,encrypted,28,0.455027991118,info:gquic
216.58.206.131,192.168.20.142,443,60403,udp,gquic,encrypted,20,0.390241011861,info:gquic
192.168.20.142,216.58.206.131,60403,443,udp,gquic,encrypted,28,0.496226972803,info:gquic
